"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-17","79","H,,S","86",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-18","77","H,,S","85",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-19","80","H,,S","88",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-20","80","H,,S","91",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-21","80","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-22","77","H,,S","88",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-23","79","H,,S","91",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-24","78","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-25","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-26","77","H,,S","86",",,S","62",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-27","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-28","80","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-29","80","H,,S","88",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-11-30","80","H,,S","88",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-01","79","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-02","77","H,,S","85",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-03","77","H,,S","83",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-04","75","H,,S","83",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-05","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-06","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-07","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-08","73","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-09","73","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-11","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-12","79","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-13","79","H,,S","88",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-14","80","H,,S","88",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-15","80","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-16","78","H,,S","88",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-17","81","H,,S","89",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-18","80","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-19","80","H,,S","88",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-20","80","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-21","77","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-22","75","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-23","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-24","78","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-25","78","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-26","79","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-27","78","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2003-12-28","78","H,,S","84",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-02","78","H,,S","81",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-03","76","H,,S","82",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-04","75","H,,S","82",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-05","77","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-06","77","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-07","76","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-08","77","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-09","77","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-10","78","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-11","78","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-12","75","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-13","74","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-14","73","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-15","74","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-16","75","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-17","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-18","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-19","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-20","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-21","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-22","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-23","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-24","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-25","76","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-26","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-27","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-28","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-29","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-30","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-01-31","78","H,,S","87",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-01","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-02","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-03","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-04","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-05","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-06","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-07","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-08","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-09","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-10","76","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-11","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-12","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-13","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-14","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-15","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-16","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-17","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-18","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-19","73","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-20","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-21","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-22","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-23","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-24","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-25","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-26","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-27","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-28","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-02-29","72","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-01","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-02","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-03","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-04","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-05","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-06","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-07","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-08","77","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-09","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-10","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-11","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-12","79","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-13","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-14","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-15","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-16","79","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-17","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-18","78","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-19","78","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-20","78","H,,S","90",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-21","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-22","80","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-23","79","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-24","76","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-25","74","H,,S","82",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-26","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-27","72","H,,S","81",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-28","74","H,,S","77",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-29","73","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-30","76","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-03-31","75","H,,S","80",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-01","77","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-02","77","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-03","77","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-04","78","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-05","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-06","78","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-07","77","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-08","77","H,,S","84",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-09","80","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-11","78","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-12","80","H,,S","86",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-13","80","H,,S","86",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-14","79","H,,S","88",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-15","79","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-16","75","H,,S","87",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-17","72","H,,S","75",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-18","73","H,,S","78",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-19","74","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-20","74","H,,S","81",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-21","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-22","78","H,,S","88",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-23","80","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-24","78","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-25","79","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-26","79","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-27","80","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-28","80","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-29","80","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-04-30","78","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-01","76","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-02","78","H,,S","85",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-03","80","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-04","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-05","81","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-06","80","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-07","80","H,,S","85",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-08","77","H,,S","85",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-09","78","H,,S","83",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-10","78","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-11","78","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-12","78","H,,S","84",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-13","76","H,,S","83",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-14","79","H,,S","83",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-15","78","H,,S","84",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-16","78","H,,S","84",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-17","79","H,,S","84",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-18","80","H,,S","85",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-19","80","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-20","79","H,,S","84",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-21","77","H,,S","84",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-22","77","H,,S","82",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-23","76","H,,S","83",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-24","77","H,,S","82",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-25","82","H,,S","89",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-26","80","H,,S","89",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-28","78","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-29","81","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-05-30","81","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-02","85","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-03","83","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-04","83","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-05","81","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-06","82","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-07","81","H,,S","88",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-08","80","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-09","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-10","80","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-11","83","H,,S","89",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-12","85","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-13","85","H,,S","93",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-14","83","H,,S","93",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-15","83","H,,S","90",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-16","83","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-18","85","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-19","81","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-20","86","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-21","83","H,,S","92",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-22","81","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-23","82","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-24","82","H,,S","88",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-25","82","H,,S","92",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-26","82","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-27","83","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-28","80","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-29","79","H,,S","87",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-06-30","83","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-01","83","H,,S","88",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-03","81","H,,S","88",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-04","80","H,,S","88",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-05","82","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-06","82","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2004-07-07","82","H,,S","90",",,S","72",",,S"
